,Date,Long,Lat
614,2019-08-26 18:20:00,-56.78996677387994,12.003821738825359
615,2019-08-26 18:30:00,-56.82297239969594,12.013238757143938
616,2019-08-26 18:40:00,-56.85592258497533,12.022821085279713
617,2019-08-26 18:50:00,-56.88881543050172,12.032572819702391
618,2019-08-26 19:00:00,-56.921649037058735,12.042498056881685
619,2019-08-26 19:10:00,-56.95442150542997,12.0526008932873
620,2019-08-26 19:20:00,-56.987130936399055,12.062885425388947
621,2019-08-26 19:30:00,-57.0197754307496,12.07335574965633
622,2019-08-26 19:40:00,-57.05235308926523,12.084015962559164
623,2019-08-26 19:50:00,-57.08486201272954,12.094870160567153
624,2019-08-26 20:00:00,-57.117300415186065,12.105922164479832
625,2019-08-26 20:10:00,-57.14966874643801,12.117170353345506
626,2019-08-26 20:20:00,-57.18196950434117,12.128608121332883
627,2019-08-26 20:30:00,-57.21420526237932,12.140228678535157
628,2019-08-26 20:40:00,-57.24637859403623,12.152025235045517
629,2019-08-26 20:50:00,-57.27849207279569,12.16399100095716
630,2019-08-26 21:00:00,-57.31054827214146,12.176119186363275
631,2019-08-26 21:10:00,-57.34254976555732,12.188403001357052
632,2019-08-26 21:20:00,-57.37449912652705,12.200835656031687
633,2019-08-26 21:30:00,-57.406398928534415,12.213410360480367
634,2019-08-26 21:40:00,-57.43825174506319,12.226120324796288
635,2019-08-26 21:50:00,-57.47006014959717,12.238958759072634
636,2019-08-26 22:00:00,-57.501826715620105,12.251918873402609
637,2019-08-26 22:10:00,-57.53355401661578,12.264993877879396
638,2019-08-26 22:20:00,-57.56524462606797,12.27817698259619
639,2019-08-26 22:30:00,-57.59690111746045,12.291461397646179
640,2019-08-26 22:40:00,-57.628526064277,12.304840333122563
641,2019-08-26 22:50:00,-57.66012204000138,12.318306999118525
642,2019-08-26 23:00:00,-57.69169161811739,12.33185460572726
643,2019-08-26 23:10:00,-57.72323737210877,12.345476363041962
644,2019-08-26 23:20:00,-57.75476187545933,12.359165481155822
645,2019-08-26 23:30:00,-57.78626770165282,12.37291517016203
646,2019-08-26 23:40:00,-57.81775742417303,12.386718640153774
647,2019-08-26 23:50:00,-57.849233616503724,12.400569101224255
648,2019-08-27 00:00:00,-57.88069885212868,12.41445976346666
649,2019-08-27 00:10:00,-57.912155704531685,12.42838383697418
650,2019-08-27 00:20:00,-57.943606747196505,12.44233453184001
651,2019-08-27 00:30:00,-57.9750545536069,12.456305058157335
652,2019-08-27 00:40:00,-58.006501697246684,12.470288626019354
653,2019-08-27 00:50:00,-58.037950751599595,12.484278445519257
654,2019-08-27 01:00:00,-58.06940429014941,12.498267726750234
655,2019-08-27 01:10:00,-58.100864886379924,12.512249679805477
656,2019-08-27 01:20:00,-58.13233511377489,12.52621751477818
657,2019-08-27 01:30:00,-58.163817545818105,12.540164441761531
658,2019-08-27 01:40:00,-58.19531475599334,12.554083670848726
659,2019-08-27 01:50:00,-58.22682931778436,12.567968412132956
660,2019-08-27 02:00:00,-58.258363804674936,12.58181187570741
661,2019-08-27 02:10:00,-58.289920790148855,12.595607271665283
662,2019-08-27 02:20:00,-58.32150249561963,12.609348556383273
663,2019-08-27 02:30:00,-58.35310725222999,12.623037932447218
664,2019-08-27 02:40:00,-58.38473097421538,12.636682725562544
665,2019-08-27 02:50:00,-58.41636953950671,12.650290338389516
666,2019-08-27 03:00:00,-58.448018826034875,12.66386817358839
667,2019-08-27 03:10:00,-58.47967471173077,12.677423633819428
668,2019-08-27 03:20:00,-58.51133307452528,12.690964121742892
669,2019-08-27 03:30:00,-58.54298979234932,12.704497040019042
670,2019-08-27 03:40:00,-58.574640743133756,12.718029791308142
671,2019-08-27 03:50:00,-58.606281804809484,12.731569778270448
672,2019-08-27 04:00:00,-58.637908855307415,12.745124403566223
673,2019-08-27 04:10:00,-58.66951777255842,12.758701069855727
674,2019-08-27 04:20:00,-58.70110443449342,12.772307179799224
675,2019-08-27 04:30:00,-58.73266471904329,12.785950136056972
676,2019-08-27 04:40:00,-58.76419450413894,12.79963734128923
677,2019-08-27 04:50:00,-58.79568966771124,12.813376198156265
678,2019-08-27 05:00:00,-58.82714608769111,12.827174109318333
679,2019-08-27 05:10:00,-58.858559642009425,12.841038477435697
680,2019-08-27 05:20:00,-58.889926208597075,12.854976705168616
681,2019-08-27 05:30:00,-58.92124166538496,12.868996195177353
682,2019-08-27 05:40:00,-58.952501890303985,12.883104350122165
683,2019-08-27 05:50:00,-58.98370276128503,12.897308572663318
684,2019-08-27 06:00:00,-59.014840156259,12.91161626546107
685,2019-08-27 06:10:00,-59.04590995315678,12.926034831175684
686,2019-08-27 06:20:00,-59.07690802990926,12.940571672467419
687,2019-08-27 06:30:00,-59.107830264447344,12.955234191996535
688,2019-08-27 06:40:00,-59.138672534701925,12.970029792423297
689,2019-08-27 06:50:00,-59.16943071860388,12.98496587640796
690,2019-08-27 07:00:00,-59.200100694084206,13.000049846610668
691,2019-08-27 07:10:00,-59.23068055340895,13.015285641066288
692,2019-08-27 07:20:00,-59.2611771592462,13.030663475335396
693,2019-08-27 07:30:00,-59.29159954534286,13.046170168033555
694,2019-08-27 07:40:00,-59.32195674544584,13.061792537776322
695,2019-08-27 07:50:00,-59.35225779330203,13.077517403179256
696,2019-08-27 08:00:00,-59.38251172265836,13.093331582857921
697,2019-08-27 08:10:00,-59.412727567261726,13.109221895427881
698,2019-08-27 08:20:00,-59.442914360859014,13.125175159504687
699,2019-08-27 08:30:00,-59.47308113719715,13.141178193703906
700,2019-08-27 08:40:00,-59.50323693002305,13.1572178166411
701,2019-08-27 08:50:00,-59.53339077308359,13.173280846931826
702,2019-08-27 09:00:00,-59.5635517001257,13.189354103191645
703,2019-08-27 09:10:00,-59.59372874489627,13.20542440403612
704,2019-08-27 09:20:00,-59.62393094114222,13.221478568080812
705,2019-08-27 09:30:00,-59.65416732261044,13.237503413941276
706,2019-08-27 09:40:00,-59.68444692304785,13.253485760233081
707,2019-08-27 09:50:00,-59.71477877620135,13.269412425571783
708,2019-08-27 10:00:00,-59.74517191581784,13.28527022857294
709,2019-08-27 10:10:00,-59.77563537564423,13.301045987852117
710,2019-08-27 10:20:00,-59.80617818942743,13.316726522024874
711,2019-08-27 10:30:00,-59.83680939091433,13.332298649706772
712,2019-08-27 10:40:00,-59.867538013851856,13.347749189513367
713,2019-08-27 10:50:00,-59.89837309198691,13.363064960060225
714,2019-08-27 11:00:00,-59.92932365906638,13.378232779962909
715,2019-08-27 11:10:00,-59.960398748837186,13.393239467836972
716,2019-08-27 11:20:00,-59.991607395046245,13.408071842297979
717,2019-08-27 11:30:00,-60.02295863144044,13.422716721961487
718,2019-08-27 11:40:00,-60.05446149176668,13.437160925443065
719,2019-08-27 11:50:00,-60.08612500977188,13.451391271358265
720,2019-08-27 12:00:00,-60.11795821920293,13.465394578322652
721,2019-08-27 12:10:00,-60.14997015380676,13.479157664951785
722,2019-08-27 12:20:00,-60.18216984733027,13.492667349861225
723,2019-08-27 12:30:00,-60.214565854674866,13.505911074009525
724,2019-08-27 12:40:00,-60.247152541653534,13.518894719543507
725,2019-08-27 12:50:00,-60.279908058238995,13.531645243914802
726,2019-08-27 13:00:00,-60.31280966794158,13.54419075668705
727,2019-08-27 13:10:00,-60.345834634271625,13.556559367423887
728,2019-08-27 13:20:00,-60.37896022073947,13.568779185688962
729,2019-08-27 13:30:00,-60.41216369085548,13.580878321045919
730,2019-08-27 13:40:00,-60.44542230812998,13.592884883058396
731,2019-08-27 13:50:00,-60.478713336073305,13.604826981290039
732,2019-08-27 14:00:00,-60.512014038195815,13.616732725304491
733,2019-08-27 14:10:00,-60.54530167800783,13.628630224665395
734,2019-08-27 14:20:00,-60.57855351901972,13.640547588936391
735,2019-08-27 14:30:00,-60.61174682474181,13.652512927681128
736,2019-08-27 14:40:00,-60.64485885868443,13.664554350463241
737,2019-08-27 14:50:00,-60.67786688435795,13.676699966846378
738,2019-08-27 15:00:00,-60.71074816527268,13.68897788639418
739,2019-08-27 15:10:00,-60.74347996493899,13.701416218670293
740,2019-08-27 15:20:00,-60.7760395468672,13.714043073238352
741,2019-08-27 15:30:00,-60.808404174567684,13.72688655966201
742,2019-08-27 15:40:00,-60.840551111550745,13.739974787504904
743,2019-08-27 15:50:00,-60.87245762132675,13.753335866330678
744,2019-08-27 16:00:00,-60.90410096740602,13.766997905702974
745,2019-08-27 16:10:00,-60.93545841329893,13.780989015185439
746,2019-08-27 16:20:00,-60.96650722251579,13.795337304341711
747,2019-08-27 16:30:00,-60.99722465856696,13.810070882735431
748,2019-08-27 16:40:00,-61.027587984962764,13.825217859930248
749,2019-08-27 16:50:00,-61.057574465213555,13.840806345489803
750,2019-08-27 17:00:00,-61.08716136282969,13.856864448977735
751,2019-08-27 17:10:00,-61.116325941321485,13.873420279957692
752,2019-08-27 17:20:00,-61.145045464199306,13.890501947993316
753,2019-08-27 17:30:00,-61.173297194973465,13.908137562648248
754,2019-08-27 17:40:00,-61.201058397154334,13.926355233486133
755,2019-08-27 17:50:00,-61.22830633425223,13.94518307007061
756,2019-08-27 18:00:00,-61.255018269777516,13.964649181965326
757,2019-08-27 18:10:00,-61.28117146724052,13.98478167873392
758,2019-08-27 18:20:00,-61.30674333429644,14.00560849890482
759,2019-08-27 18:30:00,-61.33172624675261,14.0271398205309
760,2019-08-27 18:40:00,-61.35614040722245,14.049352803740987
761,2019-08-27 18:50:00,-61.380009048461275,14.07222101324612
762,2019-08-27 19:00:00,-61.403355403224396,14.095718013757343
763,2019-08-27 19:10:00,-61.4262027042671,14.119817369985698
764,2019-08-27 19:20:00,-61.448574184344686,14.144492646642231
